info face="Arial-BoldMT" size=48 bold=0 italic=0 charset="" unicode=0 stretchH=100 smooth=1 aa=1 padding=0,0,0,0 spacing=2,2
common lineHeight=54 base=45 scaleW=512 scaleH=512 pages=1 packed=0
page id=0 file="cyrillic-48.png"
chars count=156
char id=32     x=200   y=414   width=0     height=0     xoffset=0     yoffset=44    xadvance=13    page=0 chnl=0 letter="space"
kerning first=1056 second=58 amount=-1
kerning first=1056 second=59 amount=-1
kerning first=1056 second=1040 amount=-4
kerning first=1056 second=1044 amount=-3
kerning first=1056 second=1046 amount=-1
kerning first=1056 second=1047 amount=-1
kerning first=1056 second=1051 amount=-3
kerning first=1056 second=1052 amount=-1
kerning first=1056 second=1054 amount=-1
kerning first=1056 second=1057 amount=-1
kerning first=1056 second=1058 amount=-1
kerning first=1056 second=1059 amount=-1
kerning first=1056 second=1060 amount=-1
kerning first=1056 second=1061 amount=-2
kerning first=1056 second=1071 amount=-1
kerning first=1056 second=1072 amount=-1
kerning first=1056 second=1076 amount=-3
kerning first=1056 second=1077 amount=-1
kerning first=1056 second=1086 amount=-1
kerning first=1056 second=1103 amount=-1
kerning first=1057 second=1040 amount=-1
kerning first=1057 second=1044 amount=-1
kerning first=1057 second=1047 amount=-1
kerning first=1057 second=1051 amount=-1
kerning first=1057 second=1052 amount=-1
kerning first=1057 second=1054 amount=-1
kerning first=1057 second=1058 amount=-1
kerning first=1057 second=1059 amount=-1
kerning first=1057 second=1061 amount=-2
kerning first=1057 second=1063 amount=-1
kerning first=1057 second=1066 amount=-1
kerning first=1057 second=1069 amount=-1
kerning first=1057 second=1072 amount=1
kerning first=1057 second=1073 amount=-1
kerning first=1057 second=1078 amount=1
kerning first=1057 second=1089 amount=-1
kerning first=1057 second=1092 amount=-1
kerning first=1057 second=1095 amount=-1
kerning first=1058 second=34 amount=-1
kerning first=1058 second=37 amount=-1
kerning first=1058 second=44 amount=-5
kerning first=1058 second=46 amount=-5
kerning first=1058 second=58 amount=-1
kerning first=1058 second=59 amount=-1
kerning first=1058 second=1040 amount=-3
kerning first=1058 second=1044 amount=-1
kerning first=1058 second=1046 amount=1
kerning first=1058 second=1051 amount=-1
kerning first=1058 second=1054 amount=-1
kerning first=1058 second=1060 amount=-2
kerning first=1058 second=1071 amount=-1
kerning first=1058 second=1072 amount=-1
kerning first=1058 second=1074 amount=-2
kerning first=1058 second=1077 amount=-2
kerning first=1058 second=1080 amount=-2
kerning first=1058 second=1082 amount=-2
kerning first=1058 second=1083 amount=-3
kerning first=1058 second=1084 amount=-2
kerning first=1058 second=1086 amount=-3
kerning first=1058 second=1087 amount=-1
kerning first=1058 second=1088 amount=-2
kerning first=1058 second=1089 amount=-3
kerning first=1058 second=1091 amount=-2
kerning first=1058 second=1093 amount=-2
kerning first=1058 second=1097 amount=-1
kerning first=1058 second=1099 amount=-1
kerning first=1058 second=1100 amount=-1
kerning first=1058 second=1102 amount=-1
kerning first=1058 second=1103 amount=-1
kerning first=1059 second=44 amount=-5
kerning first=1059 second=46 amount=-6
kerning first=1059 second=58 amount=-1
kerning first=1059 second=59 amount=-1
kerning first=1059 second=1040 amount=-4
kerning first=1059 second=1044 amount=-2
kerning first=1059 second=1051 amount=-2
kerning first=1059 second=1054 amount=-1
kerning first=1059 second=1060 amount=-2
kerning first=1059 second=1069 amount=-1
kerning first=1059 second=1071 amount=-1
kerning first=1059 second=1073 amount=-1
kerning first=1059 second=1074 amount=-2
kerning first=1059 second=1075 amount=-2
kerning first=1059 second=1076 amount=-3
kerning first=1059 second=1077 amount=-3
kerning first=1059 second=1078 amount=-1
kerning first=1059 second=1079 amount=-2
kerning first=1059 second=1080 amount=-2
kerning first=1059 second=1081 amount=-2
kerning first=1059 second=1082 amount=-2
kerning first=1059 second=1083 amount=-3
kerning first=1059 second=1084 amount=-2
kerning first=1059 second=1085 amount=-2
kerning first=1059 second=1086 amount=-3
kerning first=1059 second=1087 amount=-2
kerning first=1059 second=1088 amount=-2
kerning first=1059 second=1089 amount=-3
kerning first=1059 second=1093 amount=-1
kerning first=1059 second=1094 amount=-2
kerning first=1059 second=1096 amount=-2
kerning first=1059 second=1097 amount=-2
kerning first=1059 second=1102 amount=-2
kerning first=1059 second=1103 amount=-2
kerning first=1060 second=1040 amount=-1
kerning first=1060 second=1044 amount=-2
kerning first=1060 second=1051 amount=-2
kerning first=1060 second=1058 amount=-2
kerning first=1060 second=1059 amount=-2
kerning first=1060 second=1060 amount=-1
kerning first=1060 second=1063 amount=-1
kerning first=1060 second=1071 amount=-1
kerning first=1060 second=1083 amount=-1
kerning first=1061 second=1047 amount=-1
kerning first=1061 second=1054 amount=-1
kerning first=1061 second=1057 amount=-2
kerning first=1061 second=1060 amount=-2
kerning first=1061 second=1069 amount=-1
kerning first=1061 second=1086 amount=-1
kerning first=1061 second=1091 amount=-1
kerning first=1062 second=1072 amount=2
kerning first=1062 second=1077 amount=1
kerning first=1062 second=1086 amount=1
kerning first=1065 second=1072 amount=1
kerning first=1066 second=1071 amount=-2
kerning first=1068 second=1040 amount=-1
kerning first=1068 second=1044 amount=-1
kerning first=1068 second=1046 amount=-2
kerning first=1068 second=1047 amount=-1
kerning first=1068 second=1051 amount=-2
kerning first=1068 second=1052 amount=-1
kerning first=1068 second=1054 amount=-1
kerning first=1068 second=1057 amount=-1
kerning first=1068 second=1058 amount=-5
kerning first=1068 second=1061 amount=-2
kerning first=1068 second=1063 amount=-4
kerning first=1068 second=1069 amount=-2
kerning first=1068 second=1071 amount=-2
kerning first=1069 second=1044 amount=-1
kerning first=1069 second=1046 amount=-1
kerning first=1069 second=1047 amount=-1
kerning first=1069 second=1051 amount=-2
kerning first=1069 second=1060 amount=-1
kerning first=1069 second=1061 amount=-1
kerning first=1069 second=1071 amount=-1
kerning first=1069 second=1076 amount=-1
kerning first=1069 second=1078 amount=1
kerning first=1069 second=1083 amount=-1
kerning first=1070 second=1040 amount=-1
kerning first=1070 second=1044 amount=-1
kerning first=1070 second=1046 amount=-1
kerning first=1070 second=1051 amount=-2
kerning first=1070 second=1057 amount=-1
kerning first=1070 second=1058 amount=-1
kerning first=1070 second=1061 amount=-2
kerning first=1070 second=1063 amount=-1
kerning first=1070 second=1076 amount=-1
kerning first=1070 second=1078 amount=1
kerning first=1070 second=1083 amount=-1
kerning first=1071 second=34 amount=-5
kerning first=1071 second=35 amount=-3
kerning first=1071 second=36 amount=-5
kerning first=1072 second=38 amount=-4
kerning first=1072 second=1079 amount=1
kerning first=1072 second=1095 amount=-1
kerning first=1073 second=35 amount=-4
kerning first=1073 second=1076 amount=-1
kerning first=1073 second=1078 amount=-1
kerning first=1073 second=1079 amount=-1
kerning first=1073 second=1083 amount=-1
kerning first=1073 second=1084 amount=-1
kerning first=1073 second=1089 amount=-1
kerning first=1073 second=1091 amount=-1
kerning first=1073 second=1093 amount=-1
kerning first=1073 second=1095 amount=-1
kerning first=1073 second=1098 amount=-1
kerning first=1073 second=1101 amount=-1
kerning first=1073 second=1103 amount=-1
kerning first=1074 second=1072 amount=-1
kerning first=1074 second=1073 amount=-1
kerning first=1074 second=1077 amount=-1
kerning first=1074 second=1078 amount=-1
kerning first=1074 second=1083 amount=-1
kerning first=1074 second=1084 amount=-1
kerning first=1074 second=1086 amount=-1
kerning first=1074 second=1089 amount=-1
kerning first=1074 second=1090 amount=-1
kerning first=1074 second=1091 amount=-1
kerning first=1074 second=1092 amount=-1
kerning first=1074 second=1095 amount=-2
kerning first=1074 second=1098 amount=-1
kerning first=1074 second=1103 amount=-1
kerning first=1075 second=44 amount=-4
kerning first=1075 second=46 amount=-5
kerning first=1075 second=1076 amount=-2
kerning first=1075 second=1083 amount=-1
kerning first=1075 second=1086 amount=-1
kerning first=1075 second=1089 amount=-1
kerning first=1076 second=37 amount=-3
kerning first=1076 second=1079 amount=1
kerning first=1076 second=1089 amount=-1
kerning first=1076 second=1091 amount=1
kerning first=1076 second=1098 amount=-1
kerning first=1077 second=35 amount=-2
kerning first=1077 second=1073 amount=-1
kerning first=1077 second=1078 amount=-1
kerning first=1077 second=1084 amount=-1
kerning first=1077 second=1089 amount=-1
kerning first=1077 second=1090 amount=-1
kerning first=1077 second=1091 amount=-1
kerning first=1077 second=1093 amount=-1
kerning first=1077 second=1095 amount=-1
kerning first=1078 second=32 amount=-3
kerning first=1078 second=33 amount=-4
kerning first=1078 second=37 amount=-3
kerning first=1078 second=38 amount=-3
kerning first=1078 second=1072 amount=1
kerning first=1078 second=1077 amount=-1
kerning first=1078 second=1079 amount=1
kerning first=1078 second=1086 amount=-1
kerning first=1078 second=1089 amount=-1
kerning first=1078 second=1095 amount=-1
kerning first=1079 second=1072 amount=-1
kerning first=1079 second=1073 amount=-1
kerning first=1079 second=1077 amount=-1
kerning first=1079 second=1078 amount=-1
kerning first=1079 second=1079 amount=-1
kerning first=1079 second=1083 amount=-1
kerning first=1079 second=1084 amount=-1
kerning first=1079 second=1086 amount=-1
kerning first=1079 second=1089 amount=-1
kerning first=1079 second=1091 amount=-1
kerning first=1079 second=1092 amount=-1
kerning first=1079 second=1095 amount=-2
kerning first=1079 second=1098 amount=-1
kerning first=1082 second=1083 amount=1
kerning first=1082 second=1086 amount=-1
kerning first=1082 second=1089 amount=-1
kerning first=1082 second=1092 amount=-1
kerning first=1082 second=1095 amount=-1
kerning first=1082 second=1101 amount=-1
kerning first=1083 second=1073 amount=-1
kerning first=1083 second=1077 amount=-1
kerning first=1083 second=1086 amount=-1
kerning first=1083 second=1089 amount=-1
kerning first=1083 second=1091 amount=-1
kerning first=1083 second=1095 amount=-1
kerning first=1084 second=1072 amount=-1
kerning first=1084 second=1073 amount=-1
kerning first=1084 second=1079 amount=-1
kerning first=1084 second=1086 amount=-1
kerning first=1084 second=1089 amount=-1
kerning first=1084 second=1091 amount=-1
kerning first=1084 second=1092 amount=-1
kerning first=1084 second=1101 amount=-1
kerning first=1086 second=1076 amount=-1
kerning first=1086 second=1078 amount=-1
kerning first=1086 second=1079 amount=-1
kerning first=1086 second=1083 amount=-1
kerning first=1086 second=1084 amount=-1
kerning first=1086 second=1089 amount=-1
kerning first=1086 second=1090 amount=-1
kerning first=1086 second=1091 amount=-1
kerning first=1086 second=1093 amount=-1
kerning first=1086 second=1095 amount=-1
kerning first=1086 second=1101 amount=-1
kerning first=1086 second=1103 amount=-1
kerning first=1088 second=1076 amount=-1
kerning first=1088 second=1078 amount=-1
kerning first=1088 second=1079 amount=-1
kerning first=1088 second=1083 amount=-1
kerning first=1088 second=1084 amount=-1
kerning first=1088 second=1090 amount=-1
kerning first=1088 second=1091 amount=-1
kerning first=1088 second=1093 amount=-1
kerning first=1088 second=1095 amount=-1
kerning first=1088 second=1101 amount=-1
kerning first=1088 second=1103 amount=-1
kerning first=1089 second=1072 amount=1
kerning first=1089 second=1073 amount=-1
kerning first=1089 second=1093 amount=-1
kerning first=1089 second=1095 amount=-1
kerning first=1089 second=1098 amount=-1
kerning first=1090 second=44 amount=-4
kerning first=1090 second=46 amount=-4
kerning first=1090 second=1076 amount=-1
kerning first=1090 second=1078 amount=1
kerning first=1090 second=1083 amount=-1
kerning first=1090 second=1086 amount=-1
kerning first=1090 second=1089 amount=-1
kerning first=1090 second=1091 amount=1
kerning first=1091 second=44 amount=-4
kerning first=1091 second=46 amount=-4
kerning first=1091 second=58 amount=-1
kerning first=1091 second=59 amount=-1
kerning first=1091 second=1072 amount=-1
kerning first=1091 second=1076 amount=-1
kerning first=1091 second=1077 amount=-1
kerning first=1091 second=1078 amount=1
kerning first=1091 second=1079 amount=-1
kerning first=1091 second=1083 amount=-1
kerning first=1091 second=1084 amount=-1
kerning first=1091 second=1086 amount=-1
kerning first=1091 second=1088 amount=-1
kerning first=1091 second=1089 amount=-1
kerning first=1091 second=1090 amount=1
kerning first=1091 second=1092 amount=-1
kerning first=1091 second=1093 amount=1
kerning first=1091 second=1101 amount=-1
kerning first=1091 second=1103 amount=-1
kerning first=1092 second=1073 amount=-1
kerning first=1092 second=1076 amount=-1
kerning first=1092 second=1077 amount=-1
kerning first=1092 second=1083 amount=-1
kerning first=1092 second=1084 amount=-1
kerning first=1092 second=1086 amount=-1
kerning first=1092 second=1090 amount=-1
kerning first=1092 second=1091 amount=-1
kerning first=1092 second=1095 amount=-1
kerning first=1092 second=1103 amount=-1
kerning first=1093 second=1073 amount=-1
kerning first=1093 second=1077 amount=-1
kerning first=1093 second=1079 amount=-1
kerning first=1093 second=1086 amount=-1
kerning first=1093 second=1089 amount=-1
kerning first=1093 second=1091 amount=1
kerning first=1093 second=1092 amount=-1
kerning first=1093 second=1095 amount=-1
kerning first=1093 second=1101 amount=-1
kerning first=1094 second=1072 amount=1
kerning first=1094 second=1079 amount=1
kerning first=1094 second=1089 amount=-1
kerning first=1097 second=1072 amount=1
kerning first=1097 second=1086 amount=-1
kerning first=1100 second=1090 amount=-4
kerning first=1100 second=1095 amount=-4
kerning first=1101 second=1073 amount=-1
kerning first=1101 second=1076 amount=-1
kerning first=1101 second=1078 amount=-1
kerning first=1101 second=1079 amount=-1
kerning first=1101 second=1083 amount=-1
kerning first=1101 second=1084 amount=-1
kerning first=1101 second=1089 amount=-1
kerning first=1101 second=1090 amount=-1
kerning first=1101 second=1093 amount=-1
kerning first=1101 second=1103 amount=-1
kerning first=1102 second=1073 amount=-1
kerning first=1102 second=1076 amount=-1
kerning first=1102 second=1078 amount=-1
kerning first=1102 second=1083 amount=-1
kerning first=1102 second=1084 amount=-1
kerning first=1102 second=1089 amount=-1
kerning first=1102 second=1090 amount=-1
kerning first=1102 second=1093 amount=-1
kerning first=1102 second=1095 amount=-2
kerning first=1102 second=1101 amount=-1
